商品名称:魅族（MEIZU） 魅蓝X     价格:738.00   评论数:100+
商品名称:华为（HUAWEI） 【白条3期免息】 nova3i     价格:1999.00   评论数:400+
商品名称:OPPO R15 拍照    价格:2699.00   评论数:1400+
商品名称:小米（MI） 红米Note5A 4G+64G 智能    价格:999.00   评论数:8200+
商品名称:华为（HUAWEI） 华为麦芒6     价格:1258.00   评论数:1400+
商品名称:OPPO A1 面部识别    价格:999.00   评论数:1300+
商品名称:美图（meitu） V6 大英博物馆 限量版 全网通(6GB+128GB)    价格:4899.00   评论数:100+
商品名称:华为（HUAWEI） 荣耀play GT加速游戏    价格:2399.00   评论数:90+
商品名称:欧奇（OUKI） OKP9 全网通4G 大屏轻奢高档商务智能    价格:1299.00   评论数:300+
商品名称:小米（MI） 红米5Plus 全面屏    价格:858.00   评论数:8400+
商品名称:美图（meitu） T8s    价格:2499.00   评论数:1200+
商品名称:华为（HUAWEI） 华为P20Pro    价格:4988.00   评论数:1800+
商品名称:魅族（MEIZU） 魅族15     价格:2128.00   评论数:300+
商品名称:华为（HUAWEI） Mate10 全面屏 商务    价格:2999.00   评论数:300+
商品名称:天语（K-Touch）Q31三防老人    价格:128.00   评论数:200+
商品名称:乐丰（lephone） T16 NFC 移动联通双4G    价格:299.00   评论数:0
商品名称:华为（HUAWEI） 荣耀 畅玩7X 全网通     价格:1479.00   评论数:3700+
商品名称:✅长虹（CHANGHONG） L1 老人手机 三防手机 移动/联通2G 双卡双待 黑金    价格:199.00   评论数:2700+
商品名称:康佳（KONKA） M2 老人    价格:79.00   评论数:60+
商品名称:飞利浦（PHILIPS） X598 4G智能    价格:788.00   评论数:50+
商品名称:乐丰（lephone） D1 老人    价格:59.00   评论数:700+
商品名称:华为（HUAWEI） 荣耀畅玩7X 全面屏    价格:1099.00   评论数:2500+
商品名称:华为（HUAWEI） 荣耀V10 GT游戏加速 全面屏    价格:2499.00   评论数:1000+
商品名称:纽曼（Newman） C5 CDMA天翼电信    价格:115.00   评论数:1700+
商品名称:华为（HUAWEI） 华为畅享7     价格:765.00   评论数:100+
商品名称:华为（HUAWEI） 华为P10     价格:2259.00   评论数:2000+
商品名称:小米（MI） 小米5A 红米5A     价格:565.00   评论数:1.2万+
商品名称:小米（MI） 小米 MIX2     价格:2259.00   评论数:6200+
商品名称:OPPO R15 【已降300元】超视野全面屏 全网通R11s升级版拍照    价格:2699.00   评论数:1900+
商品名称:詹姆士（GEMRY） S100全网通 4G高端VIP智能商务    价格:6999.00   评论数:60+
商品名称:华为（HUAWEI） 华为畅享7Plus移动4G+版 移动联通电信4G智能    价格:1059.00   评论数:100+
商品名称:诺基亚（NOKIA） X5 移动联通电信全网通4G 双卡双待 全面屏智能    价格:999.00   评论数:200+
商品名称:天语（K-Touch）8848 note5全网通3+32 智能    价格:699.00   评论数:600+
商品名称:酷派（Coolpad） 酷玩6 全网通4G    价格:1069.00   评论数:1200+
商品名称:华为（HUAWEI） nova3 全面屏 高清四摄 游戏    价格:2999.00   评论数:60+
商品名称:华为（HUAWEI） Mate10pro全面屏    价格:3488.00   评论数:3
商品名称:小米（MI） 红米5plus     价格:976.00   评论数:1.2万+
商品名称:飞利浦（PHILIPS） E255 宝石蓝 国际品牌 时尚设计 移动联通2G 双卡双待 翻盖老人    价格:258.00   评论数:1.3万+
商品名称:诺基亚（NOKIA） 3310 4G版 移动4G版 老人老年    价格:395.00   评论数:2500+
商品名称:诺基亚（NOKIA） 诺基亚 X6     价格:1338.00   评论数:700+
商品名称:华为（HUAWEI） P20 AI智慧徕卡双摄 全面屏    价格:3888.00   评论数:100+
商品名称:华为（HUAWEI） 畅享8 Plus     价格:1259.00   评论数:100+
商品名称:飞利浦（PHILIPS）E183A 炫丽红 国际品牌 直板按键 长待机 移动联通2G 双卡双待 老人    价格:169.00   评论数:1.2万+
商品名称:华为（HUAWEI） 荣耀畅玩7x 8核    价格:1599.00   评论数:300+
商品名称:华为（HUAWEI） 荣耀7X 畅玩7X     价格:925.00   评论数:1200+
商品名称:纽曼（Newman） P10 全网通4G 人脸识别 指纹解锁 三防智能老人    价格:799.00   评论数:100+
商品名称:天语（K-Touch） Q21 老人    价格:109.00   评论数:2400+
商品名称:Apple 苹果 iPhone8 Plus     价格:5788.00   评论数:1100+
商品名称:魅族（MEIZU） 魅蓝A5 移动联通双4G智能    价格:459.00   评论数:50+
商品名称:华为（HUAWEI） 华为P10     价格:2198.00   评论数:1400+
商品名称:小米（MI） 小米红米6a 流沙金 标配版（2G+16G）    价格:526.00   评论数:3000+
商品名称:华为（HUAWEI） 荣耀 畅玩6 全网通4G 智能老人    价格:549.00   评论数:1600+
商品名称:纽曼（Newman） F516 电信 翻盖老人    价格:178.00   评论数:1500+
商品名称:三星（SAMSUNG） Galaxy Folder2（G1650）翻盖    价格:1288.00   评论数:400+
商品名称:华为（HUAWEI） 荣耀9    价格:1648.00   评论数:200+
商品名称:魅族（MEIZU） 魅族15Plus    价格:2028.00   评论数:10+
商品名称:华为（HUAWEI） 【白条3期免息】 nova3i     价格:1999.00   评论数:400+
商品名称:OPPO R15 拍照    价格:2699.00   评论数:1400+
商品名称:小米（MI） 红米Note5A 4G+64G 智能    价格:999.00   评论数:8200+
商品名称:华为（HUAWEI） 华为麦芒6     价格:1258.00   评论数:1400+
商品名称:华为（HUAWEI） 畅享8 全面屏    价格:1168.00   评论数:200+
商品名称:欧奇（OUKI） OKP10 全面屏大屏学生老人智能    价格:469.00   评论数:400+
商品名称:乐丰（lephone） D1 老人    价格:58.00   评论数:200+
商品名称:AGM X1 全网通4G 户外三防智能    价格:1799.00   评论数:1000+
商品名称:飞利浦（PHILIPS） E133x 电信2G老人    价格:238.00   评论数:1900+
商品名称:一加 6    价格:3599.00   评论数:70+
商品名称:Apple 【白条3期免息】 苹果 iPhone8 Plus (A1864)  全网通4G 智能    价格:5988.00   评论数:5500+
商品名称:华为（HUAWEI） 荣耀10 4G智能    价格:2799.00   评论数:300+
商品名称:守护宝（上海中兴）L580 黑色 直板横屏 凸起按键 超长待机 移动联通2G 老人    价格:219.00   评论数:11万+
商品名称:✅长虹（CHANGHONG） S19 按键智能手机 智能老人机 移动4G手机 双卡双待 黑色    价格:299.00   评论数:2400+
商品名称:美图（meitu） T8s    价格:2499.00   评论数:1200+
商品名称:华为（HUAWEI） 华为P20Pro    价格:4988.00   评论数:1800+
商品名称:魅族（MEIZU） 魅族 M15     价格:1275.00   评论数:200+
商品名称:天语（K-Touch） X71 老人    价格:78.00   评论数:3300+
商品名称:金柏利 001 移动/联通 卡片    价格:198.00   评论数:5000+
商品名称:守护宝（上海中兴）V88 金色 双屏翻盖老人    价格:238.00   评论数:1.5万+
商品名称:华为（HUAWEI） 荣耀畅玩7A 全网通4G智能全面屏    价格:699.00   评论数:70+
商品名称:Apple 苹果 iPhone 7     价格:3798.00   评论数:200+
商品名称:Apple 苹果iPhone X 全面屏    价格:8899.00   评论数:100+
商品名称:魅族（MEIZU） 魅蓝 6T     价格:969.00   评论数:6800+
商品名称:天语（K-Touch）T2 老人    价格:85.00   评论数:700+
商品名称:天语（K-Touch）Q31三防老人    价格:128.00   评论数:200+
商品名称:乐丰（lephone） T16 NFC 移动联通双4G    价格:299.00   评论数:0
商品名称:华为（HUAWEI） 荣耀 畅玩7X 全网通     价格:1479.00   评论数:3700+
商品名称:✅长虹（CHANGHONG） L1 老人手机 三防手机 移动/联通2G 双卡双待 黑金    价格:199.00   评论数:2700+
商品名称:康佳（KONKA） M2 老人    价格:79.00   评论数:60+
商品名称:华为（HUAWEI） honor/荣耀6 畅玩6 移动联通电信4G全网通 智能老人    价格:528.00   评论数:600+
商品名称:华为（HUAWEI） 麦芒 6 全网通 4G    价格:1179.00   评论数:3
商品名称:AGM A1Q 全网通4G 三防智能    价格:1599.00   评论数:100+
商品名称:华为（HUAWEI） 华为畅享7     价格:765.00   评论数:100+
商品名称:华为（HUAWEI） 华为P10     价格:2259.00   评论数:2000+
商品名称:小米（MI） 红米5 Plus 全面屏     价格:949.00   评论数:6900+
商品名称:华为（HUAWEI） 荣耀v10     价格:2299.00   评论数:6100+
商品名称:Apple 苹果  iPhone7 4G    价格:3828.00   评论数:1万+
商品名称:360 N6 移动联通电信4G    价格:1109.00   评论数:100+
商品名称:海语（HAIYU） H6电信三防老人机    价格:129.90   评论数:3000+
商品名称:华为（HUAWEI） 畅享8e 全面屏后置双摄 全网通4G    价格:999.00   评论数:9
商品名称:华为（HUAWEI） 华为 麦芒6 全面屏    价格:1245.00   评论数:500+
商品名称:小米（MI） 红米6A 全网通版    价格:548.00   评论数:300+
商品名称:诺亚信（NOAIN） 5320I 移动/联通2G老人    价格:139.00   评论数:3万+
商品名称:小米（MI） 红米6 移动联通电信全网通4G 全面屏智能老人    价格:729.00   评论数:600+
商品名称:华为（HUAWEI） 畅玩7  全网通4G    价格:549.00   评论数:30+
商品名称:炫华（xuanhua） L610  电信CDMA 三防老人    价格:128.80   评论数:1900+
商品名称:360    价格:899.00   评论数:2000+
商品名称:酷派（Coolpad） 锋尚N2m MTS-T0 移动4G 智能老人    价格:269.00   评论数:700+
商品名称:华为（HUAWEI） 荣耀10 全面屏 AI摄影 游戏     价格:2799.00   评论数:1100+
商品名称:天语（K-Touch） Q31老人机 三防    价格:128.00   评论数:800+
商品名称:诺基亚（NOKIA） 新款105 功能机 老人    价格:149.00   评论数:400+
商品名称:守护宝 （上海中兴）V88 移动/联通2G 翻盖老人    价格:238.00   评论数:1.2万+
商品名称:华为（HUAWEI） 荣耀7x     价格:1799.00   评论数:900+
商品名称:守护宝 上海中兴 ZTE tech L610 电信老人    价格:238.00   评论数:2100+
商品名称:Apple 苹果 iPhone7 Plus     价格:5588.00   评论数:6500+
商品名称:小米（MI） 小米8SE     价格:1895.00   评论数:2400+
商品名称:华为（HUAWEI） 华为 Mate 9 Pro     价格:2488.00   评论数:300+
商品名称:小米（MI） 红米Note5 全网通    价格:1139.00   评论数:1600+
商品名称:华为（HUAWEI） 荣耀7C    价格:899.00   评论数:3100+
商品名称:华为（HUAWEI） 荣耀畅玩7A 全面屏 移动联通电信版 智能老人机    价格:799.00   评论数:200+
商品名称:华为（HUAWEI） 华为荣耀8X     价格:1999.00   评论数:20+
商品名称:飞利浦（PHILIPS） E209J 移动联通 大按键大字体大音量 超长待机 老人    价格:188.00   评论数:900+
商品名称:优思（Uniscope） US8 直板 2G 老人    价格:89.00   评论数:300+
商品名称:华为（HUAWEI） 荣耀7C 畅玩7C 全网通4G智能老人机    价格:799.00   评论数:2300+
商品名称:纽曼（Newman） L520 移动联通2G 大字大声 老人    价格:156.00   评论数:200+
商品名称:易百年 908 移动/联通3G4G 老人机非智能功能机  直板键盘 双卡双待 特色    价格:299.00   评论数:400+
商品名称:锤子（smartisan） 锤子坚果3 全面屏 全网通4G    价格:912.00   评论数:1000+
商品名称:华为（HUAWEI） 荣耀 畅玩 6 电信移动联通全网通4G    价格:538.00   评论数:100+
商品名称:小米（MI） 红米6A      价格:559.00   评论数:800+
商品名称:创星 三防军工老年人    价格:79.00   评论数:60+
商品名称:Apple 苹果8 iPhone8 Plus 移动联通电信4G    价格:5799.00   评论数:100+
商品名称:vivo X21i 项链礼盒 新一代全面屏 双摄拍照    价格:2698.00   评论数:400+
商品名称:纽曼（Newman） F188 翻盖老人    价格:198.00   评论数:600+
商品名称:华为（HUAWEI）荣耀9i     价格:1527.00   评论数:300+
商品名称:华为（HUAWEI） Mate10    价格:8999.00   评论数:100+
商品名称:华为（HUAWEI） 荣耀 畅玩7C     价格:1099.00   评论数:100+
商品名称:华为（HUAWEI） 荣耀10全网通4G智能    价格:2799.00   评论数:300+
商品名称:华为（HUAWEI） 荣耀 畅玩7X 移动联通电信4G智能    价格:1099.00   评论数:500+
商品名称:小米（MI） 红米5 plus     价格:956.00   评论数:3000+
商品名称:vivo Y81s 刘海全面屏 3GB+64GB 香槟金 移动联通电信4G    价格:1198.00   评论数:400+
商品名称:锤子（smartisan） 坚果3 全面屏    价格:999.00   评论数:4700+
商品名称:华为（HUAWEI） 华为畅享8e    价格:828.00   评论数:900+
商品名称:华为（HUAWEI） 畅享8plus    价格:1428.00   评论数:1400+
商品名称:华为（HUAWEI） 荣耀畅玩6     价格:549.00   评论数:1200+
商品名称:OPPO R15【今日优惠200】4G+128G大内存 A3 A5升级款 全面屏    价格:2399.00   评论数:300+
商品名称:小米5s Plus 大屏双摄    价格:1699.00   评论数:13万+
商品名称:纽曼（Newman） NX1 2G+16GB 移动联通电信4G    价格:498.00   评论数:60+
商品名称:华为（HUAWEI） 麦芒5 全网通4G    价格:1075.00   评论数:50+
商品名称:小米（MI） 红米S2     价格:948.00   评论数:300+
商品名称:360 F5    价格:335.00   评论数:7900+
商品名称:金柏利 V66 电信 迷你    价格:258.00   评论数:300+
商品名称:天语（K-TOUCH） L580C 电信版 直板按键 老人    价格:168.00   评论数:400+
商品名称:创星 （ATMAN）X5 三防    价格:699.00   评论数:900+
商品名称:vivo Z1i新一代全面屏 双摄拍照    价格:1898.00   评论数:600+
商品名称:华为（HUAWEI） 华为 荣耀7X 畅玩7X     价格:1099.00   评论数:1800+
商品名称:中兴（ZTE） 上海中兴 ZTE tech 守护宝L680 移动/联通2G 老人    价格:188.00   评论数:6900+
商品名称:华为（HUAWEI） 荣耀9青春版     价格:1399.00   评论数:1万+
商品名称:天语（K-Touch） N2老人机直板按键老年    价格:69.00   评论数:500+
商品名称:魅族（MEIZU） 魅族16th 游戏    价格:3498.00   评论数:90+
商品名称:华为（HUAWEI） 华为P10 全网通4G智能    价格:2238.00   评论数:800+
商品名称:小米（MI） 红米5 Plus 全网通4G    价格:999.00   评论数:5400+
商品名称:美图（meitu） Meitu 美图V6    价格:4899.00   评论数:40+
商品名称:OPPO A5 超视野全面屏拍照    价格:1499.00   评论数:1400+
商品名称:华为（HUAWEI） 畅享7 学生智能    价格:799.00   评论数:400+
商品名称:小米（MI） 红米5A 移动联通电信 全网通4G 老年人智能    价格:599.00   评论数:100+
商品名称:小米（MI） 小米 红米5A 移动联通电信 全网通4G 智能老人    价格:688.00   评论数:1800+
商品名称:创星 (ATMAN)卡片    价格:249.00   评论数:400+
商品名称:美图（meitu） T9     价格:3199.00   评论数:400+
商品名称:金立（Gionee） 大金钢2 全网通4G 超长续航全面屏    价格:1399.00   评论数:100+
商品名称:魅族（MEIZU） 魅族m15全面屏    价格:1275.00   评论数:300+
商品名称:飞利浦（PHILIPS） E186A 移动联通 直板按键超长待机 学生    价格:163.00   评论数:60+
商品名称:小米（MI） 红米5 Plus 全面屏    价格:959.00   评论数:100+
商品名称:TCL GF618 移动/联通2G老人    价格:109.00   评论数:1200+
商品名称:赛博宇华（SOP）     价格:28.00   评论数:200+
商品名称:华为（HUAWEI） 荣耀7A 畅玩7A     价格:699.00   评论数:900+
商品名称:华为（HUAWEI） nova3e    价格:1708.00   评论数:2000+
商品名称:创星 V3 移动版 单卡 纤薄可爱迷你儿童    价格:98.00   评论数:400+
商品名称:华为（HUAWEI） 荣耀7C 畅玩7C     价格:899.00   评论数:100+
商品名称:华为（HUAWEI） 华为nova3     价格:2999.00   评论数:10+
商品名称:OPPO A5 超视野全面屏拍照    价格:1299.00   评论数:70+
商品名称:华为（HUAWEI） 荣耀畅玩6x 全网通4G 移动联通电信4G【7X】 老人    价格:766.00   评论数:2000+
商品名称:Apple 苹果 iPhone 8     价格:4858.00   评论数:800+
商品名称:飞利浦（PHILIPS） E135X 移动/联通 翻盖老人    价格:299.00   评论数:400+
商品名称:小米（MI） 红米6 全网通    价格:809.00   评论数:70+
商品名称:优购（UooGou） L9 5.0英寸 移动联通电信4G老人智能    价格:398.00   评论数:200+
商品名称:天语（K-Touch） T91C 电信2G 大字大声 大按键大字体  超长待机 双屏翻盖老人    价格:238.00   评论数:100+
商品名称:纽曼 L8S三防老人    价格:99.00   评论数:1200+
商品名称:三星（SAMSUNG） Galaxy A9 Star lite（A6050）    价格:1999.00   评论数:100+
商品名称:天语（K-TOUCH） H998移动/联通 直板老人    价格:79.90   评论数:5500+
商品名称:华为（HUAWEI） 麦芒7    价格:2399.00   评论数:0
商品名称:BIHEE 百合C3310 电信老人机 学生直板    价格:138.00   评论数:1700+
商品名称:飞利浦（PHILIPS） E133X 电信老人    价格:238.00   评论数:300+
商品名称:华为（HUAWEI） 荣耀8青春版     价格:1099.00   评论数:1100+
商品名称:优购（UooGou） L9 全网通4G 智能老人    价格:398.00   评论数:100+
商品名称:小米（MI） 小米8 全面屏游戏智能    价格:4139.00   评论数:1000+
商品名称:OPPO R17     价格:3199.00   评论数:40+
商品名称:小米（MI） 红米note5 4G    价格:1139.00   评论数:4300+
商品名称:华为（HUAWEI） 荣耀7A 畅玩7A    价格:699.00   评论数:80+
商品名称:小米（MI） 红米6A  移动联通电信4G 老年智能    价格:676.00   评论数:100+
商品名称:华为（HUAWEI） 荣耀畅玩7C     价格:1399.00   评论数:100+
商品名称:华为（HUAWEI） 荣耀6A 畅玩6A 全网通智能4G     价格:569.00   评论数:10+
商品名称:优购（LeBest） F8全网通    价格:499.00   评论数:1300+
商品名称:Apple （苹果）iPhone 6sPlus    价格:2999.00   评论数:200+
商品名称:华为（HUAWEI） 麦芒6 拍照智能    价格:1258.00   评论数:20+
商品名称:三星（SAMSUNG） 三星S9/S9+/S8/S8+ 港版/美版/韩版 全网通双曲屏 智能    价格:3599.00   评论数:1100+
商品名称:华为（HUAWEI） 华为畅享8    价格:1299.00   评论数:1200+
商品名称:华为（HUAWEI） 荣耀Note8    价格:1688.00   评论数:30+
商品名称:华为（HUAWEI） 畅享8e青春版     价格:648.00   评论数:600+
商品名称:小米（MI） 小米Max2 大屏    价格:985.00   评论数:40+
商品名称:BIHEE 百合 C18 CDMA电信2G 儿童    价格:158.00   评论数:1600+
商品名称:小米（MI） MIX2 全网通4G    价格:2299.00   评论数:300+
商品名称:Apple 苹果8  iPhone8 移动联通电信4G     价格:4798.00   评论数:800+
商品名称:华为（HUAWEI） 荣耀play 游戏    价格:2039.00   评论数:300+
商品名称:飞利浦（PHILIPS） E105超强震动 直板按键移动联通2G 双卡双待老人    价格:118.00   评论数:5
商品名称:魅族（MEIZU） 魅族16th 游戏    价格:3388.00   评论数:10+
商品名称:vivo X21i 新一代全面屏 双摄拍照    价格:2698.00   评论数:600+
商品名称:魅族（MEIZU） 魅族16th 游戏    价格:3459.00   评论数:100+
商品名称:诺基亚（NOKIA） 诺基亚 7 plus     价格:2095.00   评论数:1100+
商品名称:纽曼（Newman） L99S电信2G 直板按键老人    价格:119.00   评论数:1300+
商品名称:优购（UooGou） F8全网通    价格:499.00   评论数:900+
商品名称:小米（MI） 红米6 Pro     价格:1088.00   评论数:300+
商品名称:小米（MI） 红米Note5 全面屏 双卡双待 4G 智能    价格:915.00   评论数:300+
商品名称:天语（K-TOUCH）L580C 电信2G 直板按键 老人    价格:168.00   评论数:1400+
商品名称:华为（HUAWEI） 畅享7S 全面屏    价格:1278.00   评论数:100+
商品名称:Apple 苹果 iPhone 7     价格:3798.00   评论数:200+
商品名称:360     价格:895.00   评论数:4300+
商品名称:努比亚（nubia） Z17S 全面屏 游戏    价格:2219.00   评论数:600+
商品名称:华为（HUAWEI） 华为 HUAWEI Mate 10 Pro 全面屏徕卡双摄游戏    价格:2849.00   评论数:0
商品名称:华为（HUAWEI） 荣耀 畅玩 6 电信移动联通全网通4G    价格:538.00   评论数:100+
商品名称:魅族（MEIZU） 魅蓝 6T     价格:969.00   评论数:6800+
商品名称:魅族（MEIZU） 魅蓝note6 4G    价格:828.00   评论数:400+
商品名称:华为（HUAWEI） 荣耀10     价格:2399.00   评论数:100+
商品名称:一加    价格:2999.00   评论数:38万+
商品名称:魅族（MEIZU） 魅蓝note6 全网通4G    价格:878.00   评论数:3400+
商品名称:小米（MI） 小米6X 全网通 智能    价格:1469.00   评论数:1300+
商品名称:华为（HUAWEI） 荣耀Note10 全网通 移动联通电信4G全面屏    价格:3199.00   评论数:70+
商品名称:小米（MI） 小米MIX2S 全面屏游戏    价格:2989.00   评论数:3500+
商品名称:华为（HUAWEI） 畅享5S 移动联通电信4G 全网通4G智能    价格:688.00   评论数:500+
商品名称:UNNO 午诺F3 直板按键智能老人    价格:239.00   评论数:1000+
商品名称:华为（HUAWEI） 荣耀9青春版 全网通4G智能    价格:999.00   评论数:40+
商品名称:华为（HUAWEI） nova3i 全面屏 高清四摄 游戏    价格:2199.00   评论数:10+
商品名称:Apple 苹果  iPhone7 4G    价格:3828.00   评论数:1万+
商品名称:努比亚（nubia） Z17minis     价格:1189.00   评论数:200+
商品名称:大显（DaXian） 大显DX68 老人    价格:128.00   评论数:500+
商品名称:魅族（MEIZU） 魅族15     价格:1658.00   评论数:50+
商品名称:小辣椒 红辣椒Note5X 6+64GB 学生智能    价格:1399.00   评论数:900+
商品名称:魅族（MEIZU） 魅族 16th 全面屏    价格:3778.00   评论数:40+
商品名称:华为（HUAWEI） 荣耀 9i     价格:1699.00   评论数:200+
商品名称:诺基亚（NOKIA） 诺基亚2018新款 海外版 8110 4G复刻版    价格:508.00   评论数:500+
商品名称:小米（MI） 红米6     价格:799.00   评论数:500+
商品名称:360 N6    价格:1329.00   评论数:100+
商品名称:华为（HUAWEI） 荣耀8X Max  移动联通电信4G全面屏    价格:1499.00   评论数:10+
商品名称:AGM X2 全网通4G 三防智能    价格:2899.00   评论数:100+
商品名称:华为（HUAWEI） 荣耀 畅玩7 全网通4G移动电信联通版 智能老人机    价格:599.00   评论数:60+
商品名称:天语（K-Touch）Q21 移动/联通老人    价格:78.00   评论数:3800+
商品名称:纽曼（Newman） 全网通老人    价格:299.00   评论数:300+
商品名称:诺基亚（NOKIA） 3310 移动联通2G 老年老人    价格:338.00   评论数:2500+
商品名称:锤子（smartisan） 坚果3     价格:1168.00   评论数:1000+
商品名称:小米（MI） 小米 红米5Plus 全面屏    价格:818.00   评论数:3
商品名称:魅族（MEIZU） 魅族 魅蓝Note6     价格:1019.00   评论数:3300+
商品名称:魅族（MEIZU） 魅族16th plus 游戏    价格:3599.00   评论数:30+
商品名称:小辣椒G103 老人    价格:89.00   评论数:3400+
商品名称:金柏利 001B 卡片    价格:178.00   评论数:3900+
商品名称:小米（MI） 红米note5     价格:1388.00   评论数:1200+
商品名称:飞利浦（PHILIPS） E135X  翻盖老人机 移动/联通2G 老年    价格:299.00   评论数:300+
商品名称:华为（HUAWEI） 华为P10     价格:2259.00   评论数:2000+
商品名称:华为（HUAWEI） 畅享8 Plus     价格:1429.00   评论数:100+
商品名称:守护宝 上海中兴 ZTE tech L610 电信老人    价格:238.00   评论数:2100+
商品名称:纽曼（Newman） NX1 2G+16GB 移动联通电信4G    价格:498.00   评论数:60+
商品名称:华为（HUAWEI） 麦芒6     价格:1258.00   评论数:30+
商品名称:小米（MI） 红米S2     价格:948.00   评论数:300+
商品名称:华为（HUAWEI） 荣耀8X Max     价格:1499.00   评论数:10+
商品名称:华为（HUAWEI） 华为荣耀8X     价格:1999.00   评论数:100+
商品名称:华为（HUAWEI） 荣耀v10     价格:2299.00   评论数:6100+
商品名称:飞利浦（PHILIPS） E209J 移动联通 大按键大字体大音量 超长待机 老人    价格:188.00   评论数:900+
商品名称:魅族（MEIZU） 魅蓝S6     价格:745.00   评论数:8600+
商品名称:小米（MI） 小米 红米6 Pro    价格:1199.00   评论数:4
商品名称:诺基亚（NOKIA） 诺基亚 NOKIA X6     价格:1299.00   评论数:700+
商品名称:华为（HUAWEI） honor/荣耀8青春版 全网通4G 智能    价格:1198.00   评论数:500+
商品名称:纽曼（Newman） L660S 移动/联通/电信 翻盖    价格:148.00   评论数:2300+
商品名称:魅族（MEIZU） 魅蓝Note6     价格:788.00   评论数:300+
商品名称:BIHEE 百合 C25 电信版 学生    价格:169.00   评论数:10+
商品名称:华为（HUAWEI） honor/荣耀8x     价格:1699.00   评论数:20+
商品名称:Apple 【白条3期免息】 苹果 iPhone8 Plus (A1864)  全网通4G 智能    价格:5988.00   评论数:5500+
商品名称:华为（HUAWEI） 华为畅享8 全面屏三卡槽 全网通高配版 移动联通电信4G    价格:1099.00   评论数:60+
商品名称:诺基亚（NOKIA） 诺基亚 X6     价格:1338.00   评论数:700+
商品名称:Apple 苹果 iPhone7 Plus     价格:5588.00   评论数:6500+
商品名称:华为（HUAWEI） 华为 P10 Plus 全网通4G智能    价格:2538.00   评论数:800+
商品名称:魅族（MEIZU） 魅族16 th 静夜黑 6GB+128GB    价格:3498.00   评论数:400+
商品名称:Apple 苹果  iPhone 7     价格:3988.00   评论数:2300+
商品名称:华为（HUAWEI） 荣耀畅玩7X    价格:1699.00   评论数:700+
商品名称:华为（HUAWEI） 荣耀Play     价格:2018.00   评论数:40+
商品名称:华为（HUAWEI） 华为nova2    价格:1266.00   评论数:2600+
商品名称:华为（HUAWEI） 荣耀畅玩7A 全面屏 移动联通电信版 智能老人机    价格:799.00   评论数:200+
商品名称:华为（HUAWEI） 荣耀畅玩7A 全网通4G智能全面屏    价格:699.00   评论数:70+
商品名称:华为（HUAWEI） 荣耀 畅玩7 全网通移动联通电信4G全面屏双卡双待智能老人机    价格:599.00   评论数:400+
商品名称:华为（HUAWEI） 华为荣耀8X     价格:1999.00   评论数:20+
商品名称:华为（HUAWEI） 荣耀 畅玩6  全网通4G    价格:559.00   评论数:600+
商品名称:天语（K-Touch）Q31C 电信三防老人    价格:148.00   评论数:100+
商品名称:华为（HUAWEI） 荣耀 play 全面屏 游戏    价格:2399.00   评论数:50+
商品名称:中兴（ZTE） BA603  移动联通电信4G    价格:499.00   评论数:200+
商品名称:小米（MI） 小米8 小米8探索版 小米8透明探索版     价格:4328.00   评论数:30+
商品名称:优购（UooGou） L9 5.0英寸 移动联通电信4G老人智能    价格:398.00   评论数:200+
商品名称:小米（MI） 红米6A      价格:559.00   评论数:800+
商品名称:华为（HUAWEI） 荣耀 畅玩7C     价格:1099.00   评论数:100+
商品名称:小米（MI） 小米8SE 全网通     价格:1878.00   评论数:2300+
商品名称:飞利浦（PHILIPS） E212A  翻盖老人    价格:319.00   评论数:10+
商品名称:小米（MI） 小米max3     价格:1599.00   评论数:200+
商品名称:华为（HUAWEI） 荣耀7X 畅玩7X 全面屏4G     价格:969.00   评论数:700+
商品名称:华为（HUAWEI） 荣耀8X Max     价格:1799.00   评论数:9
商品名称:华为（HUAWEI） 荣耀 畅玩7A     价格:799.00   评论数:100+
商品名称:360     价格:1799.00   评论数:600+
商品名称:华为（HUAWEI） 荣耀V10 4G全网通 全面屏    价格:2799.00   评论数:500+
商品名称:青橙（GreenOrange） C6 智能老人学生    价格:269.00   评论数:200+
商品名称:锤子（smartisan） 锤子坚果3 全面屏 全网通4G    价格:912.00   评论数:1000+
商品名称:华为（HUAWEI） 荣耀10全网通4G智能    价格:2799.00   评论数:300+
商品名称:华为（HUAWEI） 荣耀 畅玩7X 移动联通电信4G智能    价格:1099.00   评论数:500+
商品名称:华为（HUAWEI） 荣耀9 全网通4G智能    价格:2368.00   评论数:200+
商品名称:小米（MI） 红米6Pro    价格:999.00   评论数:20+
商品名称:优思（Uniscope） US7移动联通2G  三防老人    价格:99.00   评论数:6400+
商品名称:魅族（MEIZU） 魅族M15    价格:1299.00   评论数:100+
商品名称:华为（HUAWEI） 荣耀畅玩7 全网通公开版4G 移动联通电信4G 老人    价格:599.00   评论数:1000+
商品名称:华为（HUAWEI） 荣耀v10     价格:2299.00   评论数:50+
商品名称:小米（MI） 红米6全网通4G智能    价格:799.00   评论数:30+
商品名称:华为（HUAWEI） 畅享8e     价格:818.00   评论数:300+
商品名称:中兴（ZTE） G720T星星2号移动联通双4G    价格:395.00   评论数:200+
